,編號,土地位置建物門牌,Latitude,Longitude,交易年月日,建築完成年月,總價元,單價元平方公尺,st_range
791,RPOQMLPKKIGGFCA27DA,臺北市中山區五常街１１巷５號十三樓,25.064653,121.537914,1101102,1080918.0,36200000,290980.0,[]
792,RPWPMLNKKIGGFCA77DA,臺北市中山區明水路５５５號九樓,25.0787163,121.5519677,1101016,850530.0,14800000,218450.0,[]
793,RPUPMLQJKIGGFCA77DA,臺北市內湖區成功路四段２８號四樓之１,25.08154,121.591469,1101126,830701.0,13100000,232723.0,['內湖']
794,RPWPMLQJKIGGFCA97DA,臺北市中山區明水路５５５號三樓之１６,25.0787163,121.5519677,1101106,850530.0,29200000,196567.0,[]
795,RPPPMLQJKIGGFCA27DA,臺北市中山區松江路１１８號十八樓之３,25.0514979,121.5327713,1070512,1100830.0,59435007,449791.0,['松江南京']
796,RPVNMLLJKIGGFCA17DA,臺北市內湖區內湖路三段６０巷２７號十三樓,25.0884256,121.5932421,1101119,1060407.0,57300000,220461.0,[]
797,RPPRMLMJKIGGFCA07DA,臺北市中山區北安路６２１巷４１號二樓,25.0830709,121.5469955,1101130,690130.0,29560000,206815.0,['大直']
798,RPVOMLTKJIGGFCA08DA,臺北市內湖區成功路三段７６巷３１號三樓,25.078222,121.58898,1101104,1020607.0,60000000,169818.0,['文德']
799,RPWQMLSKJIGGFCA28DA,臺北市中山區農安街２０號九樓之１３,25.0647344,121.5249001,1101029,931117.0,22680000,312871.0,['中山國小']
800,RPWOMLOLJIGGFCA77DA,臺北市中山區明水路３９７巷７弄８２號十一樓之１,25.0787366,121.5513802,1101106,820730.0,39500000,239641.0,['大直']
801,RPOOMLKMJIGGFCA66DA,臺北市內湖區成功路五段４５巷１８號二樓,25.0744618,121.6053937,1101107,990121.0,49500000,179173.0,['葫洲']
802,RPWOMLNKKIGGFBA57DA,臺北市萬華區和平西路三段３０２巷２號四樓之４,25.034767,121.4931434,1101105,610717.0,7800000,78313.0,[]
803,RPQNMLSKKIGGFBA37DA,臺北市萬華區康定路８２號十三樓之３,25.0420629,121.502224,1101116,1020528.0,30300000,196839.0,[]
804,RPQNMLKLKIGGFBA66DA,臺北市中正區開封街一段４８號十樓之１,25.0458101,121.5120775,1101120,961025.0,9000000,247661.0,"['台北車站', '北門']"
806,RPOOMLKLKIGGFBA56DA,臺北市萬華區民和街１０５號三樓,25.025289,121.4975065,1101115,680219.0,16800000,137065.0,[]
807,RPUNMLRKKIGGFAA57DA,臺北市中正區汀州路二段２７７號九樓,25.0221193,121.524318,1101118,1051209.0,39990000,305475.0,"['古亭', '台電大樓']"
808,RPOPMLPKKIGGFAA96DA,臺北市文山區光輝路７８巷１９號二樓,24.9846717,121.5564854,1101128,720413.0,12500000,112948.0,[]
809,RPQNMLKLKIGGFAA56DA,臺北市文山區育英街８３號六樓,24.9910934,121.5390569,1100910,1100120.0,17140000,242330.0,['景美']
810,RPPNMLSKKIGGFAA17DA,臺北市文山區興隆路二段２１７巷８之２號四樓,25.0024147,121.5494869,1101031,850715.0,15700000,141902.0,[]
811,RPRNMLLLKIGGFAA76DA,臺北市中正區重慶南路三段１３４號五樓,25.0241616,121.5165999,1100920,730322.0,20200000,150264.0,[]
812,RPPNMLLLKIGGFAA56DA,臺北市文山區景福街３０號七樓之２,24.9995068,121.538608,1101111,720729.0,38500000,157072.0,['萬隆']
813,RPTOMLNJKIGGFAA07DA,臺北市文山區景福街５４巷２弄１１號四樓,24.999738,121.5386182,1100922,681231.0,17500000,150073.0,['萬隆']
814,RPTOMLSKJIGGFAA57DA,臺北市中正區羅斯福路三段１３８號七樓,25.0203466,121.5281241,1071107,1100520.0,109800000,332502.0,['台電大樓']
815,RPUNMLOLJIGGFAA27DA,臺北市中正區莒光路８５號四樓,25.0311008,121.5051659,1101113,601115.0,12450000,182018.0,[]
816,RPVNMLNJKIGGFAA17DA,臺北市文山區羅斯福路五段２１６之１號五樓,25.0022832,121.5387079,1101103,700619.0,16500000,161275.0,['萬隆']
818,RPVNMLLLKIGGFAA17DA,臺北市文山區木柵路二段１０９巷２５弄８４號二樓,24.9909239,121.561651,1101116,711220.0,11038000,120397.0,[]
819,RPSNMLLLKIGGFAA86DA,臺北市文山區景興路３００之５號,24.9887569,121.541998,1101104,1090110.0,16850000,218406.0,['景美']
821,RPPOMLKLKIGGFAA56DA,臺北市文山區政大一街３２０巷９０號,24.9858876,121.5864174,1101021,900716.0,10000000,147951.0,[]
824,RPXNMLRKKIGGFAA87DA,臺北市文山區景興路１９５號十五樓之１１,24.9920557,121.5441099,1101129,831210.0,12100000,182531.0,['景美']
825,RPOOMLMLKIGGFBA76DA,臺北市中正區徐州路１８巷７號五樓,25.0404003,121.5229376,1100226,690428.0,47000000,252403.0,['善導寺']
826,RPPNMLTKJIGGFBA27DA,臺北市大同區重慶北路一段２２號十一樓之３,25.0505502,121.5134548,1101110,700130.0,23100000,131512.0,"['台北車站', '北門']"
827,RPUOMLLLKIGGFBA27DA,臺北市大同區環河北路二段２１３巷２８號三樓,25.0696168,121.5100673,1101026,730502.0,19500000,120923.0,[]
828,RPTNMLLLKIGGFBA07DA,臺北市大同區太原路９７巷２２號三樓,25.052034,121.516435,1101122,631015.0,16300000,177483.0,"['台北車站', '中山']"
829,RPUNMLLLKIGGFBA17DA,臺北市萬華區和平西路三段３８２巷１２弄３４號三樓,25.0346581,121.4906923,1100401,650709.0,6500000,126582.0,[]
830,RPVNMLLLKIGGFBA27DA,臺北市萬華區康定路１０５號五樓,25.03923,121.502326,1101202,1050331.0,11000000,188647.0,[]
831,RPROMLKLKIGGFBA86DA,臺北市萬華區桂林路２４６巷４２弄２１號三樓,25.0363509,121.4922793,1101116,590503.0,10200000,118206.0,[]
832,RPTOMLQKKIGGFBA57DA,臺北市中正區中華路一段９５巷７號三樓之１,25.0376458,121.5078706,1101120,1050622.0,63300000,260143.0,"['小南門', '西門']"
833,RPPNMLQKKIGGFBA07DA,臺北市萬華區貴陽街二段２１號,25.0396083,121.5056422,1101110,751222.0,27420000,397910.0,['西門']
834,RPQNMLQKKIGGFBA17DA,臺北市萬華區貴陽街二段１９號,25.0395873,121.5057242,1101110,751222.0,22580000,398307.0,['西門']
835,RPOPMLRJKIGGFBA17DA,臺北市中正區忠孝西路一段５０號十八樓之３０,25.046222,121.51583,1101130,790815.0,11480000,250491.0,['台北車站']
836,RPXNMLOLJIGGFBA67DA,臺北市萬華區成都路８１號八樓之５,25.0431251,121.5052835,1101030,911224.0,11300000,187614.0,['西門']
837,RPOQMLQLJIGGFCA37DA,臺北市中山區南京東路二段１０８號七樓之２１,25.0517765,121.53209,1101107,990917.0,28000000,276579.0,['松江南京']
838,RPPOMLTKJIGGFCA47DA,臺北市內湖區內湖路一段２８５巷６９弄４３號五樓,25.0847119,121.5690553,1101006,720331.0,16820000,165291.0,['西湖']
839,RPXOMLMJKIGGFCA57DA,臺北市中山區德惠街１８號六樓之２,25.0665728,121.5251577,1100928,1041221.0,57000000,237559.0,['中山國小']
840,RPVNMLMJKIGGFCA27DA,臺北市中山區德惠街１８號六樓之３,25.0665728,121.5251577,1100928,1041221.0,24680000,272076.0,['中山國小']
841,RPOQMLNJKIGGFCA96DA,臺北市中山區民權東路一段５５號十一樓,25.0629437,121.5248663,1101125,730622.0,22200000,213873.0,['中山國小']
843,RPSQMLPKKIGGFCA67DA,臺北市內湖區星雲街２１０巷２６號三樓,25.07947,121.5978478,1101112,1020911.0,29610000,248094.0,[]
845,RPOQMLNKKIGGFCA07DA,臺北市內湖區新湖二路２２１號五樓,25.0628148,121.5803591,1101022,910327.0,23980000,113682.0,[]
846,RPSNMLKKKIGGFCA86DA,臺北市內湖區潭美街５３３號八樓,25.0607079,121.5987525,1100924,1100720.0,384560000,138029.0,[]
847,RPORMLTJKIGGFCA67DA,臺北市內湖區潭美街５３７號三十樓,25.0606511,121.5992353,1100429,1100720.0,431874800,153061.0,[]
850,RPXNMLQKJIGGFCA87DA,臺北市中山區北安路８２１巷２弄３號二樓,25.0853226,121.5561845,1101113,650114.0,10800000,154883.0,['劍南路']
851,RPUNMLKLKIGGFCA17DA,臺北市中山區中原街２２號六樓之１３,25.0567807,121.5287831,1101125,660625.0,5380000,157034.0,[]
852,RPPPMLKLKIGGFCA86DA,臺北市中山區復興北路１９０巷１３號十二樓之４,25.0555918,121.5431203,1101114,750609.0,5000000,177117.0,['南京復興']
853,RPORMLQKKIGGFCA47DA,臺北市內湖區民權東路六段１７９號二樓之１,25.0680387,121.5969897,1101122,1041016.0,18700000,229645.0,[]
854,RPTQMLKLKIGGFCA37DA,臺北市中山區中山北路二段７７巷１６號六樓,25.057385,121.5244346,1101112,711008.0,6050000,155968.0,['雙連']
855,RPWNMLLLKIGGFCA47DA,臺北市中山區農安街１巷５７號十二樓,25.0665832,121.5230702,1101030,1050829.0,42000000,279278.0,[]
856,RPPQMLPKKIGGFDA47DA,臺北市南港區昆陽街１７２巷１４號,25.0483405,121.5929476,1101112,701231.0,27800000,123864.0,['昆陽']
857,RPTOMLOKKIGGFDA57DA,臺北市松山區民生東路五段１５５號十二樓,25.0591146,121.5623383,1101202,720129.0,33060000,224029.0,[]
858,RPOPMLKLKIGGFDA86DA,臺北市信義區永吉路４５９巷３弄２１號,25.0458219,121.579159,1101108,610212.0,2100000,233074.0,"['後山埤', '松山']"
859,RPPNMLTKKIGGFDA57DA,臺北市松山區光復北路９８號九樓之２,25.0504792,121.5576533,1101206,731130.0,8720000,255269.0,[]
860,RPPNMLKLKIGGFDA76DA,臺北市南港區忠孝東路五段９７０號地下,25.044263,121.582314,1101112,780114.0,210000000,70503.0,['後山埤']
862,RPSOMLKLKIGGFDA17DA,臺北市松山區敦化南路一段３號六樓之１,25.047677,121.549351,1101127,1100203.0,107280000,549853.0,[]
863,RPTOMLKLKIGGFDA27DA,臺北市松山區敦化南路一段３號八樓之３,25.047677,121.549351,1101024,1100203.0,113880000,542698.0,[]
864,RPQNMLMLKIGGFDA07DA,臺北市信義區松隆路１５９巷４３號二樓,25.0487476,121.5726258,1100927,690821.0,17400000,170572.0,[]
866,RPPOMLPLJIGGFDA27DA,臺北市南港區研究院路二段１９７巷７號二樓,25.036473,121.617586,1101106,641211.0,6130000,88138.0,[]
867,RPQPMLPKJIGGFDA37DA,臺北市南港區南港路二段３８巷３７號七樓,25.0557469,121.6049266,1101115,971201.0,35000000,260242.0,['南港']
868,RPUSMLNJRHGGFDA48DA,臺北市松山區光復南路４６巷３６號十三樓之１,25.0457835,121.5547899,1060526,1100203.0,65840000,378124.0,[]
869,RPTPMLSJKIGGFDA97DA,臺北市松山區八德路二段３４６巷５弄６號七樓,25.0470132,121.5451117,1101122,1001130.0,79990000,298014.0,[]
870,RPTOMLTJKIGGFDA97DA,臺北市松山區敦化南路一段３號十二樓,25.0473737,121.5492282,1101004,1100203.0,110880000,516066.0,[]
871,RPUOMLTJKIGGFDA08DA,臺北市信義區和平東路三段３９１巷８弄３６之１號四樓,25.020604,121.557209,1101208,751120.0,14500000,186663.0,['麟光']
873,RPVPMLQJKIGGFDA97DA,臺北市南港區園區街８號十三樓之５,25.0593961,121.6137038,1101011,980611.0,36980000,199181.0,['南港軟體園區']
874,RPPNMLRJKIGGFDA27DA,臺北市信義區吳興街６００巷１００弄２０號七樓,25.0173366,121.5722718,1100927,1030108.0,17880000,196647.0,[]
875,RPPOMLRJKIGGFDA37DA,臺北市信義區吳興街２８４巷９弄４號二樓,25.024842,121.563863,1101101,781023.0,21800000,176747.0,[]
876,RPPRMLNJKIGGFDA27DA,臺北市信義區永吉路１２７巷１１弄６號五樓,25.0463742,121.5698499,1101112,1061130.0,15030000,264101.0,[]
877,RPSTMLNJKIGGFDA77DA,臺北市南港區松河街７７２號六樓,25.0617025,121.6121714,1101107,981207.0,22380000,194187.0,['南港軟體園區']
878,RPTNMLKLKIGGFEA27DA,臺北市北投區東華街二段３６號十樓之１,25.1168093,121.5143245,1091205,970722.0,90000000,196696.0,['石牌']
879,RPOOMLKLKIGGFEA86DA,臺北市北投區泉源路４８號十三樓之６,25.140941,121.509108,1101113,890615.0,6600000,138075.0,[]
880,RPPNMLKLKIGGFEA86DA,臺北市士林區葫蘆街１３２之３號四樓,25.0834996,121.5081747,1101030,721117.0,9000000,77546.0,[]
881,RPVNMLPKKIGGFEA87DA,臺北市北投區立農街一段３４９巷３弄５號五樓,25.1200426,121.5076383,1101119,690630.0,15500000,142976.0,['唭哩岸']
882,RPQNMLKKKIGGFEA86DA,臺北市士林區天母西路５０巷１３號八樓,25.1178645,121.5254178,1101117,970609.0,82700000,243285.0,[]
883,RPTOMLLLKIGGFEA47DA,臺北市士林區文林路５５６號三樓,25.0975832,121.5240769,1101110,1050517.0,9600000,55456.0,['士林']
884,RPSOMLOLJIGGFEA57DA,臺北市北投區中央北路三段２２０巷７號五樓,25.1366266,121.4803627,1101111,691122.0,8300000,77324.0,[]
885,RPTQMLOLJIGGFEA87DA,臺北市士林區環河北路三段１２７號五樓之１,25.0852539,121.5061732,1101110,930518.0,13538000,148134.0,[]
886,RPVNMLPLJIGGFEA87DA,臺北市北投區公路１６１巷３３號三樓,25.043594,121.5506458,1101114,1041119.0,51000000,157393.0,['忠孝敦化']
887,RPPOMLSKJIGGFEA57DA,臺北市北投區杏林二路６４之１號五樓,25.1426139,121.4965354,1100906,741017.0,10750000,97197.0,[]
888,RPTNMLTJKIGGFEA97DA,臺北市士林區文林路４９７之１號五樓,25.096361,121.523962,1101006,710709.0,22000000,173817.0,['士林']
889,RPVNMLTJKIGGFEA18DA,臺北市士林區美崙街６２巷１１號四樓,25.0976329,121.522059,1101006,690131.0,13000000,107420.0,[]
890,RPSPMLLJKIGGFEA27DA,臺北市北投區行義路１０巷２號十樓之６,25.1242039,121.5262729,1101112,821224.0,24700000,203702.0,[]
891,RPUNMLLMIIGGFEA37DA,臺北市北投區西安街二段３７１號八樓,25.1208149,121.503752,1101031,820511.0,21800000,184668.0,['唭哩岸']
893,RPOPMLOKKIGGFFA37DA,臺北市大安區復興南路一段１２６巷１號地下樓之４１,25.0430844,121.5421693,1101212,701231.0,450000,50111.0,['忠孝復興']
894,RPPOMLTKJIGGFFA77DA,臺北市大安區忠孝東路四段１２０之１８號,25.041329,121.54726,1101027,581022.0,66880000,314759.0,"['忠孝敦化', '忠孝復興']"
895,RPVOMLKLKIGGFBA37EA,臺北市萬華區成都路８１號十二樓之２２,25.0431251,121.5052835,1101208,911224.0,8000000,184077.0,['西門']
896,RPROMLKKJIGGFAA66EA,臺北市中正區汀州路二段１７７號三樓,25.0243376,121.5215254,1101031,700630.0,15200000,226866.0,['古亭']
897,RPWPMLKLKIGGFCA67EA,臺北市內湖區陽光街６８巷１５９號六樓,25.0758051,121.5829137,1101123,800723.0,23000000,118191.0,['文德']
898,RPXNMLLLKIGGFCA67EA,臺北市中山區新生北路三段８７巷４７號,25.0674439,121.5296071,1101210,610718.0,25000000,268962.0,[]
899,RPXNMLLLKIGGFDA77EA,臺北市松山區松河街１６８號十五樓之６,25.0509625,121.5765559,1100823,1090922.0,31956800,229361.0,['松山']
902,RPXPMLNJKIGGFDA97EA,臺北市信義區大道路７９號四樓,25.0407616,121.5826419,1101117,691029.0,20500000,184435.0,['後山埤']
903,RPTQMLNKPHGGFEA28EA,臺北市北投區中和街４９３巷７弄１４號三樓,25.1440152,121.4951574,1101113,660426.0,6000000,83951.0,[]
904,RPPNMLLLKIGGFEA07EA,臺北市士林區後港街４５巷２號四樓,25.0843406,121.5228142,1101123,590702.0,6000000,77519.0,['劍潭']
905,RPRNMLLLKIGGFEA27EA,臺北市士林區天母北路１之１號三樓,25.1194569,121.5268974,1101116,720824.0,21480000,172572.0,[]
906,RPSNMLLLKIGGFEA37EA,臺北市北投區懷德街１４巷２號四樓,25.1115007,121.5196073,1101007,710805.0,15230000,137133.0,['明德']
907,RPSOMLLLKIGGFEA47EA,臺北市士林區德行東路１９０巷６弄３號四樓,25.1076211,121.5313421,1101117,671024.0,12500000,119732.0,[]
908,RPSPMLLLKIGGFEA57EA,臺北市士林區雨聲街６巷２號二樓,25.1009443,121.5297074,1101029,660915.0,17800000,175612.0,[]
910,RPWNMLLLKIGGFFA87EA,臺北市大安區光復南路６７６巷７號二樓,25.0305694,121.5564468,1101113,630830.0,23960000,211474.0,['信義安和']
912,RPQNMLMLKIGGFFA37EA,臺北市大安區復興南路二段１７１巷６號五樓之２,25.0276435,121.5439631,1101129,940620.0,56880000,345418.0,['科技大樓']
913,RPPOMLMLKIGGFFA37EA,臺北市大安區信義路三段１６２之３３號,25.033136,121.5413199,1100823,591009.0,52000000,257617.0,['大安']
914,RPSOMLKLKIGGFFA47EA,臺北市大安區新生南路一段１５７巷２９號二樓,25.035001,121.53698,1101023,630510.0,37500000,235894.0,['大安森林公園']
916,RPRNMLNLKIGGFFA57EA,臺北市大安區和平東路二段１７５巷３５弄５號,25.0269107,121.5424483,1101116,821116.0,30000000,225039.0,['科技大樓']
918,RPPNMLLLKIGGFFA17EA,臺北市大安區忠孝東路四段８７號十樓之８,25.0417757,121.5476808,1101110,770121.0,33700000,339547.0,"['忠孝敦化', '忠孝復興']"
919,RPPOMLMLKIGGFEA27EA,臺北市士林區中山北路七段１４巷２９之６號四樓,25.1194437,121.5327538,1101114,670707.0,18000000,169062.0,[]
920,RPOPMLMLKIGGFEA27EA,臺北市北投區中央南路一段２５巷１號十二樓之１,25.1325815,121.5016801,1101117,980722.0,42000000,157901.0,"['新北投', '北投']"
921,RPTNMLRLPHGGFAA97DA,臺北市文山區木柵路三段４９巷６號九樓,24.9888511,121.5662232,1100627,831111.0,21050000,141865.0,[]
923,RPRNMLKMQHGGFAA27DA,臺北市文山區秀明路一段１２９巷７２弄１６號三樓,24.9911296,121.5669215,1100724,1070302.0,73800000,177269.0,[]
925,RPPOMLTJRHGGFAA87DA,臺北市中正區汀州路一段２２６巷１６號四樓,25.027427,121.5091556,1100809,670201.0,20500000,146481.0,[]
926,RPWOMLPJQHGGFBA18DA,臺北市中正區漢口街一段８５號八樓之３,25.045289,121.511089,1100804,880923.0,9000000,186606.0,"['西門', '北門']"
927,RPPOMLKKQHGGFBA07DA,臺北市萬華區西園路一段１１５號六樓,25.0381461,121.4998451,1100807,1080528.0,35080000,172436.0,['龍山寺']
928,RPWNMLQLQHGGFBA38DA,臺北市萬華區中華路二段４１６巷１５號十樓,25.0268449,121.5037996,1100725,760316.0,16180000,181553.0,[]
929,RPUPMLKMQHGGFBA87DA,臺北市萬華區武昌街二段１２４之２號六樓之５,25.0453457,121.5038373,1100806,630806.0,6500000,163852.0,[]
930,RPVPMLTJRHGGFBA68DA,臺北市大同區安西街９巷１１號,25.059583,121.510396,1100824,740824.0,17200000,167838.0,['大橋頭']
931,RPUNMLKKRHGGFBA57DA,臺北市大同區長安西路２０５號二樓之１１,25.0519816,121.5127934,1100802,700909.0,6200000,152297.0,"['台北車站', '北門']"
932,RPOPMLPKPHGGFCA57DA,臺北市中山區敬業一路１６８號四樓,25.083837,121.553363,1100701,970328.0,35000000,215637.0,['劍南路']
933,RPPQMLSKQHGGFCA18DA,臺北市中山區南京東路二段１０８號十六樓之１１,25.0517765,121.53209,1100727,990917.0,36680000,264265.0,['松江南京']
934,RPWPMLTKQHGGFCA88DA,臺北市中山區松江路５６２號四樓之７,25.0679111,121.532763,1100804,850719.0,11800000,138660.0,[]
935,RPSPMLNLQHGGFCA97DA,臺北市中山區中山北路二段３９巷６號八樓之２,25.0539225,121.523481,1100618,900208.0,14800000,242028.0,['中山']
936,RPPQMLKMQHGGFCA57DA,臺北市中山區民生東路一段２５號七樓之１０,25.0582852,121.5246901,1100807,690815.0,6920000,169858.0,['雙連']
937,RPQQMLLJRHGGFCA57DA,臺北市中山區新生北路二段７２巷１７號八樓之３,25.0572014,121.5267636,1100820,650903.0,4900000,168269.0,[]
938,RPTOMLNJRHGGFCA87DA,臺北市內湖區文德路２２１號五樓,25.0788716,121.5872341,1100810,730602.0,14750000,136233.0,['文德']
939,RPPQMLSJRHGGFCA18DA,臺北市內湖區行善路３３３巷８８號六樓之１,25.0606998,121.5862978,1100720,980306.0,37500000,194250.0,[]
940,RPVOMLQLPHGGFDA48DA,臺北市松山區敦化南路一段３號八樓,25.047677,121.549351,1100318,1100203.0,119200000,574794.0,[]
941,RPPPMLPJQHGGFDA77DA,臺北市南港區重陽路１２５巷３６弄３０號,25.0572461,121.5965938,1100724,970122.0,14800000,224005.0,[]
